comment_text,labels
shut up.... i can do whatever i want on my page and you can't tell me my views are wrong... i don't need your gay comments...,1
Turned Internal Disputes section into something legitimately relevant.,0
I actually expected it for awhile.,0
"I'm not sure why you think the part you quoted is relevant.  In the case of Politico, I don't think anyone is interested in Smith's opinion.",0
"""

Please refrain from removing content from Wikipedia, as you did to Transitional fossil. It is considered vandalism. If you want to experiment, please use the sandbox. Thank you.   melmac """,0
That template is made obsolete for the basketball and football articles by the more specifically-focused  and .,0
"Dear Samuel the Ghost:  your view is simplistic, since not all heretics were errant Catholics, even in Aquinas' time.  Many were never baptized, and never had their children baptized, either.  So it was an important question at that time:  should we force baptism on these children?",0
"Image:RonHul.jpg listed for deletion 
An image or media file that you uploaded or altered, Image:RonHul.jpg, has been listed at Wikipedia:Images and media for deletion. Please look there to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.  (Contr)",0
"""
""""Get ready. We are coming tonight to hunt for the scum and the traitors.."""" Gaddafi mid-March, getting ready to massacre civilians who rose up, unarmed, against his military police and soldiers , in February.  In February in Benghazi a human rights protest over a massacre of dissidents 15 years before. Then, Gaddafis killers appeared on the scene, """"Strangers appeared wearing yellow helmets and the shooting began."""" And then Gaddafi called the unarmed protesters terrorists..and now his ideological epigones pick up the lies. """"Get ready. We are coming tonight to hunt for the scum.."""" No, not vindictive at all. yeah, right , whatever you say Moscow ip. Moscow ips=Stalin's children  
""",0
"Eward, If you have a problem with my edits at South Africa history page, please raise queries and discuss them there before reverting without any discussion. Your attention is drawn to WP:CON.",0
"Red Peacock - You are correct to think something is amiss. Xeno apparently only saw that portion of the interview in which Susan actively argues with the insane man holding the hitler picture (as if that alone wasn't unprofessional). Apparently he didn't catch her arguing fervently with the suburban dad (discussed at length in the article) on behalf of Obama.  And, perhaps most importantly, he clearly didn’t catch how Susan treated individuals who accused Bush of being Hitler just several years ago.[] Obviously I don’t intend for that video to go up in the article, but I include it to demonstrate that Xeno’s Hitler-related argument is, to be charitable, a laughing matter. By the way, RedPeacock. If you ever want something REALLY entertaining to do, I would suggest going to the Keith Olbermann article and looking at the now-infamous “criticism” section in the talk page. A few conservatives were able to play on the Olbermann-worshipers’ intense devotion to him by getting them to go to such great depths to prevent inclusion into the article that it is not possible to read it without wondering if it’s all just a big joke. Seriously – it’s really long but well worth the read. I think a book could be written about it, perhaps as part of a larger effort to study why people are so biased on Wikipedia and – more importantly – why they can’t just be open about it.",0
"""
 Agree  with User Humus above. And to answer your specific question on """"French Bolshevism"""": the number of Frenchmen in the Russian empire was practically zero. But if there were a significant number it too would be racist. Any such usage, suggests a defect in a people, race, nationality - can only be such in the context you give. What you are saying by it is, again, that there was something in the nature of the Jew which mad him a Communist; but Russians, are nicer people, so they are not inclined to be Communists. That's what the phrase means, and nothing more. The purpose of this article is to document Antisemitism, and not to be Antisemitic like the Protocols of Zion. You are only trying to do what these Protocls are all about - to say that Jews, or primarily Jews, are responsible for the Communist fate of Russia. That why you do not have a Reference to support your usage. Do you understand me?  """,0
", 27 February 2006 (UTC)

I was speaking to her, it wasn't an attack I'm really just quite confused. I thought AfD'ing an article meant you thought it was unsalvagable. If she NPOV flagged it, it would be a different story. 07:02",0
"""

 Third opinion 

Hey. So I've looked over the conversation here, and to be honest, I don't have any problem with the URL category. It doesn't really strike as spam since they all seem to fit the inclusion criteria. The links might be more gracefully included than just the standard numbered link - maybe have it say clearwiki.com and have the link - but it seems okay. Similarly, WP:NOTLINK doesn't apply here since there is a lot more meaningful data attached to the entries in the list.

As a side note, I think it would be most helpful to this article to either create articles for each of the entries on here, or at least give some references as to why they're notable. I personally don't see the Alexa criterion as making it notable, and instead I'd just fall on WP:WEB as a way of determining notability. —  (say whaaat?!) """,0
I have edited the page to make the summary as fair as possible. It dosent say that Neda was killed by Basij and it has your statement that The western media is to blame. Happy?,0
We don't need such a source.  It's enough to additionally show that laws prohibiting these actions exist  if indeed you believe common sense doesn't indicate that fact on its own.,0
LOL Charging you with burning my britches isn't a personal attack.,0
"I was not forming an argument, merely seeking to improve the article. Now the vandalism has been reverted and the dubious statement removed, my suggested changes are almost completely implemented. I do, however, still dispute the categorizing of Hyman, Wiseman et al as independent researchers. It will probably be fairly easy to find independent research that does refute the existence of the phenomena, if that is the intended effect, but it should at least be done in a NPOV way.",0
to remove content from Wikipedia,0
"""

 Wikipedia:Articles for deletion/List of female video game characters by role 

Hi there.  I saw that you just closed this discussion.  Considering the great depth of discussion it spawned, would you be willing to give a more in-depth explanation of your close?  I never expressed a strong preference for delete or keep, but I thought some other options were presented, and would be interested in getting your view of those if that's within the scope of the close.  Thanks. — talkedits """,0
",If a tree falls in a forest",0
"John Sanford 
That would be because copyright-violating articles are deleted and as such wouldn't display. I'm an admin, so I can see them - I'm not sure if you are. Feel free to ask any other admin to look at the deleted revisions.",0
"From the official website. Hi drini, I win",0
"""
 Changed — speak 2 me """,0
"You talk of civillity and good will and yet you speak of temper tantrums as if I were a small girl, just because you have the power to do so. Here's a thought; it was still under construction! O.o",0
"""

The entire article was full of sentencens like """"Operation Blow to the Head is an ongoing military operation to kill or capture all of the terrorists in the Yemeni town of Sa'dah,"""" """"Abdul-Malik al-Houthi took over command over the insurgents, and leads them today. From that time to present-day the insurgency in Northern Yemen has had horrible battles,"""" """"The Terrorist leader, Abdullah al-Mehdar, led the Insurgents,"""" and """" the town is still being wrestled from the terrorists."""" This is heavy Yemeni government propaganda meant at demonizing the insurgents. You've seen this article, cause you've edited it and still you claim you can not see any supporting evidence"""" ? But appealing the bloc won't be of any use since it expires in a mere few hours, which is less time as that process would take.  """,0
"on October 8th, 2013",0
"Is that addressed to me? If so, I don't know what that is.",0
'''Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!!Hi Wikipedia!,0
"Images 
  Maybe usefull image.",0
"""
Wikipedia:Citing_sources#When_to_cite_sources says """"...To help users find additional information on the topic."""" And Wikipedia:Verifability says """"Self-published material may, in some circumstances, be acceptable when produced by an established expert on the topic of the article whose work in the relevant field has previously been published by reliable third-party publications."""" This blog is written by Isaac Freeman, editor of Funtime Comics the longest running anthology in New Zealand. He is a reputable, third-party publisher and as close to a comics professional as there is in New Zealand - remember we're talking about a country with more marmite than people.   """,0
That's not a reliable source.  At this point the edit warring is just getting disruptive.  Discussion will move to WP:AN/I.  -,0
I have created this page because of my condition and it may help it could inspire others with mental health to stand up x,0
The 1996 historical comment also is based on the same newspaper article.,0
"Dear Sir.  

Please be my friend. I'm so lonely and sad. '( Also, if my actions have made me a vandal, then I don't want to be the Holy Roman Empire! Good day to you, Sir!",0
"Image:Jorge_Reyes_Pictures-_1229.jpg listed for deletion 
An image or media file that you uploaded or altered, Image:Jorge_Reyes_Pictures-_1229.jpg, has been listed at Wikipedia:Images and media for deletion. Please look there to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.  talk",0
"This message is regarding the page Ah grr grr grr. Please stop.  If you continue to vandalize pages, you will be blocked from editing Wikipedia.    (tlk) (cntrbtns)",0
"I agree, boothy is my lover18:19, 15 Jun 2005 (UTC)",0
"""

 Lalu Prasad or Lalu Prasad """"Yadav"""" 

Hi, Faizan. This is what I hate about Wikipedia. There are a lot of people with too much time to waste in their lives and they do politics here. I do not understand why this   """,1
""" the mother carries her kittens. It should also point out that the behaviour links to mating as well. During mating the male bites the female on the back of the neck, and it is noticeable that many cats will adopt a 'ready' posture, when not in heat or even male cats, when grasped by the scruff. 62.49.6.17  
I've added this, see Cat#Skin Think outside the box 

 Scientific classification 

It appears that the current use of F. silvestris catus as the main scientific name is the result of a somewhat misguided interpretation of developments in taxonomy. I propose it is changed back to F. catus. First, this is a continuation of a lot of past discussion; most recently:
/Archive 8#Species name, and
/Archive 8#Scientific name
This discussion seems to have petered out into inactivity. It was noted that publications had started using silvestris catus, but no such citations were given. The article in its current state (under #Scientific classification) cites ICZN opinion 2027. However, as was noted in the prior discussion, this is a misinterpretation of the ruling, which was specifically aimed at wild animals and did not affect domestic animals; see this note, specifically reading from """"This erroneous nomenclature"""" and the preceding paragraphs. ITIS was also cited in discussion. This clearly prefers catus as the conventional name, although it cites MWS in noting that silvestris is also a synonym.

It would therefore be much more NPOV to acknowledge F. catus as the usual name. If catus and silvestris are indeed the same species then this should be discussed under #Scientific classification. Currently, this section should have {{disputed-section|Scientific classification}} put on it, because its interpretation of the source is wrong. I would do this, but I'm a new user, so semi-protection is stopping me. It would be even better if somebody can provide a source explaining the equivalence; all the most cited, most reliable sources in this discussion so far have favoured F. catus.

Also, while this is still semi-protected, I'd like to point out that both inline citations of Mammal Species of the World should be removed. The first is uncalled for by WP:LEAD#Citations. The name """"cat"""" is common knowledge and is recognised by all 62 other references in the article body. The second deals with specific species names for cat breeds. MSW doesn't even mention these names, so it's unfair to synthesise from that that Wozencraft, let alone all feline biologists, does not support them. However, MSW is a useful reference, so I suggest moving the citation to external links, or a probably-needed """"Further reading"""" section.   
Works for me. My opinion last time was that we should go with whatever the reliable sources say and F. catus is now the accepted name, then so be it. ''''  {chat} 
MSW3 is the canonical listing of mammalian taxonomy. It uses Felis catus and notes there is some controversy. We should do the same. -  (talk) 
I view this with suspicion. If 's interpretation is true, then ITIS should not report the domestic dog as Canis lupus familiaris, and call Canis familiaris invalid. The ITIS webpage has no entry at all for Felis silvestris catus, not even to call it invalid. Felis silvestris catus is used more and more frequently in the scientific literature. I draw this from scholar.google.com: 
From 1982-1991, 0 uses of Felis silvestris catus, many uses of Felis silvestris f catus'' whatever that notation means.
From 1992-2000, [http://scholar.google.com/scholar?as_q=&num;=100&btnG;=Search+Schol",0
"ANYWAYS, i'm not going to continue here.",0
"""

The Wallace line demarcates biogeographical continents, which to a large extent coincide with the geological continents. On those grounds, East Timor is not a part of Asia. On the other hand, it seems that geopolitically East Timor is considered a part of Asia.
There are two problems I see with your position.
Firstly, Oceania is a geopolitical continent, not a biogeographic or geological one. From the geopolitical point of view, East Timor is in Asia. From any other point of view, Oceania doesn't exist. Either way, East Timor is not a part of Oceania.
Secondly, reputable sources have been presented, which state straight out that East Timor is in Asia. They may not state their criteria, but they are unambiguous in their position. You, on the other hand, are unable to present any sources, and are relying entirely upon reasoning. I salute your reasoning, but the fact is the sources win. The CIA and the UN are considered more reliable that your good self, no matter how ingenious your rationale. Wikipedia has a long-standing verifiability policy that states """"The threshold for inclusion in Wikipedia is verifiability, not truth.""""
Hesperian """,0
"""

 Yellow Kid scan 

The text of scan of the full page """"Yellow Kid"""" is ... well, almost unreadable.   The .jpg file format is simply inappropriate (due to lossy compression artifacts).  Can you please replace this with a scan in PNG format (PNG uses a lossless compression method, so preserves the details of the scan, especially text, MUCH better than a JPEG file.   76.243.106.37  """,0
"Number of Hardpoints. 

I've seen a grainy photo of an Israeli F-4E (USAF serial number 71-0230) hanging bombs off hardpoints that were between the inner pylons and the front sparrow recesses. If my eyes aren't fooling me and it's indeed true, then there's obviously more than the 9 mentioned. Can anyone confirm this? 124.183.92.111",0
"""←Is this stuff from the EPA getting much media play? I'm concerned that although the source is reliable and the material is relevant and interesting (including noting that this whole affair was a """"manufactured controversy""""), it's really a primary source without much mainstream media coverage. There are a few secondary sources writing about the EPA's release, but not the sort of level I would describe as """"significant"""". It could certainly be used as a reference for other stuff (like the aforementioned """"manufactured controversy"""", """"stolen emails"""", etc.), but I don't know if it's worth an addition in itself.    

""",0
"Welcome to Wikipedia, but please read Wikipedia is not for things made up one day.",0
"About the iPod touch image.... 

Okay, Groink, I wiped AND cleaned my iPod touch before taking the picture, it's been cropped as well.....

AND IF YOU THINK THIS PICTURE IS TOO AMATUREISH, I AM CONSIDEREING THE REVERTING OF IMAGE A VANDALISM, NO QUESTIONS ASKED....

I took this picture to better illustrate the interface of the iPod touch.....

This image is the best I could do....

I AM REVERTING THE IMAGE IMMEDIETLEY, IF YOU THINK YOU'RE GOING TRY REVERTING THE IMAGE BACK, DON'T EVEN TRY, BECUASE I WILL REPORT YOU TO ADMIN FOR VANDALISM....

AND IF YOU ARE SAYING THE REASONS ON THE ON WHY THE IMAGE WAS REVERTED ARE TRUE, THEN TRY TAKING THE PICTURE YOURSELF, ITS' HARDER THAN YOU THINK IT IS.....

Thank you",0
"But, but, she has a cookie monster chin!",0
"""
You either have a second account or login to your topic banned account just to see the fireworks. I doubt the later since you seem to come up just too often while not having other edits. I assume you have pages watchlisted and switch to your """"bad"""" account when inclined. The only reason I second guess it is because you should have figured out how to get unbanned by now if you were editing consistently. It really isn't that hard and it has been explained to you. Either way, you continue to make little jabs in your comments that prove that you are not ready. I can go into more detail if you want in an effort to assist in your unban but I expect more quasi passive aggressive offensiveness instead. """,0
eat shit get rid of goofs you queers.,1
I added her right. mango,0
"""

 Today's UT Air crash 

Hi, I noticed that when you edited List of notable accidents and incidents on commercial airliners, you listed the flight number of todays crash as 471. I have started an artilce on the crash, however at present the title is 2007 Samara Tu-134 aircraft crash, because I have been unable to locate a reference for the flight number. I would be interested to know what your source was for the flight number, as upon seeing that I could move the page to the better title of the flight number.  (Talk)  (Contribs) """,0
"Use of the bible as a source 

I have deleted a long section on the biblical mentions of the Philistines. There's nothing inherently wrong with using the bible as a source, but it has to be done with care, and via reliable secondary/tertiary sources, and that was not being done in this section. The dangers of an approach like this can be seen in the failure to place the Genesis Table of Nations, for example, in context - it was treated in the 19th century work as if it were to be dated from the 2nd millennium, when in fact modern scholarship is just about unanimous in putting it in the Persian period. Modern secondary sources are a must.",0
"Thanks, Alex. If you think you can come up with a more-representative screenshot than I did, please do. Also, do you think a FPD shot for comparision would be good? I don't have it installed to do the shot myself...SarekOfVulcan",0
"Oh, I guess i should make sure I stay good.75.139.111.29",0
"""

FGR#11 is interesting and gives some insight into how this bureaucratic world functions. A couple of things I noted. The table of p28 shows a good dozen elements (including Ca) where the values changes by well over and order of magnitude from on """"model"""" to the next. The following summary on p29  says: """"for about 70% of radionuclides, the differences are not substantial, ie., less than a factor of four. 

That points out that none of these figures are derived from actual physical measurements but from computer models. Also there is no qualification on the uncertainty of these values as one would expect if it was a scientific test (which it is not , it's a model) . The magnitude of the changes and that fact that a factor of 4 is seen as """"not substantial"""" gives an idea of how reliable the number may or may not be. 

http://health.phys.iit.edu/extended_archive/9503/msg00092.html
I don't know what the exchange rate for K is, but it is prsesent in signif-
icant amounts in the urine, at concentrations that vary comparatively widely.
This would suggest, I suppose, that the body regulates K very closely, disposingof excess amounts very rapidly.  Perhaps someone should do a study by feeding
Reference Bananas to....  [his dots]

http://health.phys.iit.edu/extended_archive/9503/msg00074.html

I have found this """"Banana Equivalent Dose"""" very useful in attempting to
explain  infinitesmal doses (and corresponding infinitesmal risks) to members
of the public.  (Interestingly, the anti-nukes just HATE this, and severely
critisize us for using such a deceptive concept.)

Would love to go into more detail, but have to get back to our DEADLY Human
Radiation Experiments (i.e., eating bananas.)

Considering the fact that the DOE has officially stated that """"there is no safe
dose of radiation"""" my advice to you all is to stop eating immediately.

Disclaimer:

Neither Lawrence Livermore National Laboratory, the University of California,
nor the Department of Energy recommends eating bananas.

So it seems the advocates of this BED idea do regard it as a bit of an insider joke, and take joy in using it to be provocative. 

But if the K-40 in a banana is 400 times more potent than that already in muscle tissue there is still a """"substantial"""" problem somewhere. 

At least this is getting closer to understanding where it comes from and how it is calculated.""",0
"Is there some confusion here between two composers with the same name? I had always assumed that John Barleycorn, the children's opera, was composed by the English composer Bruce Montgomery (aka Edmund Crispin). There are certainly other references on the web to that effect, though they could easily be wrong. The one thing that makes me think it more likely is that the opera was published by Novello, which also published other of the British Montgomery's works. I can't see any similar references (other than this one) to it being composed by the American Montgomery. Does anybody know?",0
"""

 This """"Mike Tesko"""" chap? 

Worth a mention do we think?

Also, is it worth talking about Di Stefano? I see that his page on wiki has been troublesome, so it may not be worth the aggro!   """,0
I'm sorry but hes done pissed me off. Anyway do you think you scare me really??,0
I think the last sentence of the existing criterium is a good temporarily solution. On the long run we have to come to a well defined description.,0
"""
I think I will tell you how to patrol new pages. First you go to Special:Newpages, you will see a list of recently created pages. Got to one of them. If the page meets the criteria for speedy deletion then click the TWINKLE tab that says """"db(csd)"""", a list will come up. Click the circle by the appropriate criteria for speedy deletion, be careful, as soon as you click it, it will nominate it. Got to the creators talk page, if the user has not created an inappropriate page before then go to the page you nominated for deletion and copy the thing that the speedy deletion template suggests you put on the creators talk page, then paste it on to the user talk page. If the user has created other inappropriate pages then give him a """"creation"""" warning from the TWINKLE warn tab.  """,0
"""

 'Go suck your mudda' 
Why did you undo my post on Underage Drinking? — Preceding unsigned comment added by 172.56.27.129   2015-06-06T10:10:55‎
Because you were attacking ClueBot, which we all know and love. —  (talk | contribs) """,1
"""

Just to note that to say Kamran has """"never changed """"farsi"""" to Persian where references are made to publications or quotes"""" is not the case. I'm not supporting or challenging the block. Just sayin'.   """,0
""":You can ignore, Jossi took care of it and showed me where to go to learn how to archive.  Thank you though. Talk 

""",0
Fuck you Fiskeharrison!! Go suck your dad's dick!!!!,1
== Does anyone know what the industry standard is for bugs being raised that are 'not a fault'? i.e. what percentage are NAF on average? Does about 20% sounds right?,0
I also agree that it should be cut and I'm surprised it hasn't happened already.,0
"I Think You Are Fairly Obtuse 

And don't get the concept that people are free to work on articles in user space before publishing them.  People make good-faith attempts to edit articles in userspace per Wiki guidelines, and you delete the pre-alpha version of articles before they even have a chance to be corrected.  No wonder Wiki is full of crap.  People don't have to chance to perfect their articles before your bored ass does a sweep if userspace.  Your sense of humor notwithstanding, I thinkg your brilliance is overstated.  From now on, we'll just throw them up as articles and actually give you something to do.  FWIW, masturbation may relieve some of that pent-up desire to exert yourself.  Don't as me how I know",0
"Yeah, you got some very solid support this go-round, things will probably go better next time. - Dank (push to talk)",0
"Don't ask me, I try really hard to understand you.",0
"Ok, so put the pictures somewhere in the article. Beirut cannot be the main picture because it is biased and misportrays events. It makes it appear that Israel planned this attack in the first place. The main picture should show Hezbollah firing missiles because after all Hezbollah started this conflict. If Hezbollah hadn't started it, Israel would NOT have to launch this operation.",0
"Kalaripayattu ???? anyone? 
141.160.26.251   Sambhavi Kumari",0
"as far as nicknames go this article is embarrassing, Where is the Human fish, golden fish, flying fish, and the American super fish, among others? wiki should be ashamed for this mess of an article. ~Anonymous *and there I signed the post*",0
"""

The link to """"Useful Idiot"""" would seem to be a decidedly non-neutral point of view.  Unless anyone objects soon, I'll remove it.""",0
"""

Fasista

Skatofasista....  —Preceding unsigned comment added by 85.72.239.108   """,0
Can I send you a video? Or possibly some stills?,0
"A Relevant Essay 

http://meta.wikimedia.org/wiki/Don%27t_be_a_dick",0
"Image Tagging for Image:AlGoreHowardDean.jpg
Moved from my talk page. —aco 
Thanks for uploading Image:AlGoreHowardDean.jpg. The image has been identified as not specifying the source and creator of the image, which is required by Wikipedia's policy on images.  If you don't indicate the source and creator of the image on the image's description page, it may be deleted some time in the next seven days.  If you have uploaded other images, please verify that you have provided source information for them as well.

For more information on using images, see the following pages:
Wikipedia:Image use policy
Wikipedia:Image copyright tags

This is an automated notice by .  For assistance on the image use policy, see Wikipedia:Media copyright questions.",0
"You'll note that this is one of the people I want to put an RFC in against. For there block in the first place, now using there admin powers to protect themselves and threatening me. This is a clear case of abusing admin powers and will be reported ASAP.",0
