"id","labels","input_ids","attention_mask"
"74efe3d9-0c9e-4481-bef7-898e86603274",0,"[101, 1000, 1064, 1011, 1064, 1065, 2928, 17490, 3051, 2038, 4081, 1010, 1000, 1000, 2612, 1997, 2111, 10086, 28509, 2027, 2428, 11276, 2000, 2224, 1996, 14751, 4216, 1012, 1000, 1000, 2093, 2000, 2274, 2454, 1997, 2023, 2193, 2351, 1999, 5924, 1998, 1999, 1996, 4600, 5969, 1011, 10357, 2642, 13970, 8193, 1010, 2426, 1996, 18429, 8982, 5155, 2752, 1999, 2885, 1012, 1000, 1000, 1000, 1000, 1031, 5879, 1049, 1012, 6583, 9581, 8024, 1012, 13125, 1005, 1055, 14052, 2015, 9173, 2118, 2811, 1010, 2676, 2257, 2230, 1010, 1052, 1012, 3963, 1033, 1031, 8299, 1024, 1013, 1013, 2808, 1012, 8224, 1012, 4012, 1013, 2808, 1029, 8909, 1027, 1042, 2509, 25974, 2546, 2487, 2063, 4160, 2497, 2692, 6305, 1004, 6948, 2290, 1025, 1027, 4903, 2487, 1004, 18720, 1025, 1027, 6643, 19841, 1001, 1058, 1027, 2028, 13704, 1004, 1053, 1025, 1004, 1042, 1025, 1027, 6270, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"201ca23e-3530-4b38-8b0a-dfbc47342f97",0,"[101, 3374, 2065, 1996, 2773, 1005, 14652, 1005, 2001, 5805, 2000, 2017, 1012, 4312, 1010, 1045, 1005, 1049, 2025, 16533, 2000, 4339, 2505, 1999, 1996, 3720, 1006, 10166, 2027, 2052, 5376, 2006, 2033, 2005, 3158, 9305, 2964, 1007, 1010, 1045, 1005, 1049, 6414, 17942, 2008, 2009, 2022, 2062, 4372, 5666, 20464, 24174, 2594, 2061, 2028, 2064, 2224, 2009, 2005, 2082, 2004, 1037, 4431, 1012, 1045, 2031, 2042, 2000, 1996, 13228, 8119, 3931, 2021, 2009, 1005, 1055, 2471, 1037, 24646, 2497, 1012, 2009, 2685, 2000, 1005, 4111, 8119, 1005, 2029, 2003, 1037, 2460, 18307, 3720, 2008, 3957, 2017, 2053, 18558, 1012, 2045, 2442, 2022, 2619, 2105, 2007, 11532, 1999, 29273, 6558, 1029, 6109, 1012, 17365, 1012, 10550, 1012, 18582, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
af1e6cd7-96e3-496b-8472-e781f6e2d723,0,"[101, 2821, 1010, 1045, 2134, 1005, 1056, 2113, 1010, 4283, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"3e81b6d2-66de-42c8-899b-cce666e6973e",0,"[101, 2003, 2008, 2025, 1037, 2995, 6412, 2006, 1037, 22017, 4590, 1010, 2065, 2025, 2059, 6011, 2000, 2033, 2054, 2003, 999, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
ee352ad7-bc64-4d4d-9dfc-f4d847a06651,0,"[101, 1000, 6102, 2213, 1029, 2045, 2024, 2048, 2590, 2838, 1997, 3044, 1005, 1055, 4145, 1997, 1996, 1000, 1000, 8841, 2192, 1000, 1000, 1012, 2034, 1010, 3044, 2001, 2025, 20324, 1037, 2591, 3343, 1006, 2008, 2111, 2323, 2552, 1999, 2037, 2219, 2969, 3037, 1007, 1010, 2021, 2738, 2001, 7851, 2019, 5159, 3171, 4507, 1006, 2008, 2111, 2079, 2552, 1999, 2037, 2219, 3037, 1007, 1012, 2117, 1010, 3044, 2001, 2025, 6815, 2008, 2035, 2969, 1011, 3037, 2038, 15189, 3896, 2006, 1996, 2451, 1012, 2002, 2106, 2025, 7475, 2008, 2969, 1011, 3037, 2003, 2467, 2204, 1025, 2002, 6414, 5275, 2114, 1996, 3193, 2008, 2969, 1011, 3037, 2003, 9352, 2919, 1012, 2009, 2003, 4276, 9073, 2008, 1010, 2588, 2010, 2331, 1010, 3044, 2187, 2172, 1997, 2010, 3167, 7177, 2000, 5952, 1012, 2204, 999, 2292, 1005, 1055, 2035, 2191, 2469, 2057, 2404, 5743, 1996, 2801, 2008, 4205, 3044, 2001, 1037, 6102, 1012, 2008, 1005, 1055, 1996, 16948, 2126, 999, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"50c6d5a8-9e25-40e6-970b-90e53cbe572f",0,"[101, 1000, 5569, 3072, 2003, 1999, 2430, 2885, 1012, 1996, 2110, 1997, 2023, 3720, 2003, 2112, 1997, 1996, 3114, 2339, 2111, 2024, 2437, 2107, 6724, 2015, 1012, 2926, 2062, 9951, 2003, 2008, 2027, 2017, 2052, 5672, 1996, 5254, 1997, 2167, 16512, 1999, 5684, 1997, 1000, 1000, 2167, 9663, 1997, 16512, 4020, 1000, 1000, 2029, 3475, 2102, 2130, 1037, 10056, 2181, 2060, 2084, 7939, 20656, 1996, 4020, 1999, 2008, 2555, 1012, 3032, 2024, 2284, 2306, 17846, 1010, 2664, 2005, 2070, 3114, 2017, 10214, 2000, 3499, 2023, 3720, 2000, 2022, 19537, 1037, 9983, 1012, 2023, 2309, 5387, 2894, 2052, 2031, 2081, 1037, 5294, 4489, 2005, 8141, 1012, 1045, 1005, 1049, 5458, 1997, 9177, 2007, 2111, 2040, 2024, 7687, 15536, 3211, 1011, 26783, 7747, 11193, 2000, 16371, 11818, 2006, 1037, 2445, 3720, 1012, 2484, 1012, 3938, 1012, 11816, 1012, 20294, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"2f4dcd23-2824-40b9-8b09-e301ebecf694",0,"[101, 2064, 2017, 6011, 2009, 3475, 1005, 1056, 1029, 2065, 2017, 2018, 1037, 2488, 3716, 1997, 1996, 2394, 2653, 2009, 2052, 2031, 2042, 5793, 2000, 2017, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"55217c9a-0ad4-4a71-bb63-3839b8f92fc6",0,"[101, 1045, 2245, 1045, 2052, 3749, 2017, 2070, 18012, 2004, 4381, 1024, 1015, 1007, 2053, 16948, 1024, 10086, 28509, 1016, 1007, 2053, 9177, 2007, 16948, 1024, 15631, 1017, 1007, 2089, 1045, 2036, 10825, 2017, 1997, 1996, 2093, 1011, 7065, 8743, 1011, 3627, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"8bf82aba-f6bb-464b-a13a-2d7eec061ef8",0,"[101, 1000, 2128, 1011, 6195, 3083, 20423, 10086, 1029, 1045, 2123, 1005, 1056, 3305, 1996, 4436, 2005, 1005, 1055, 3522, 10086, 1997, 2023, 3720, 2025, 2008, 1045, 1005, 1049, 2469, 2008, 1996, 2951, 2024, 9352, 1000, 1000, 3308, 1012, 1000, 1000, 2738, 1010, 1045, 1005, 1049, 11766, 2008, 1996, 5656, 1997, 10449, 3834, 7836, 1999, 1996, 2034, 20423, 2003, 2019, 4895, 16001, 14376, 5313, 3921, 2000, 2023, 3563, 3395, 1012, 1045, 3602, 2008, 4790, 2055, 2060, 3564, 19867, 2031, 2042, 6660, 1000, 1000, 9412, 1025, 1000, 1000, 1998, 1045, 2036, 2903, 2216, 3431, 2024, 2053, 7620, 1012, 1999, 2490, 1997, 2026, 3193, 2008, 2023, 10086, 2323, 2022, 16407, 1010, 1045, 2052, 13260, 3087, 2000, 2128, 1011, 3942, 4790, 2517, 2055, 1996, 2206, 7689, 1997, 22757, 2015, 1012, 17350, 1012, 6425, 4003, 18153, 2080, 22441, 1012, 4342, 2192, 29491, 1012, 2198, 5832, 24276, 1038, 2475, 1012, 2198, 5832, 24276, 2462, 1996, 3160, 4150, 1024, 2052, 1996, 2783, 2544, 1997, 1996, 16948, 3720, 2055, 2151, 2028, 1997, 2068, 2030, 2593, 3940, 2022, 5301, 2011, 3834, 22496, 1999, 1996, 23889, 20423, 1029, 1045, 2228, 2025, 1012, 3383, 2009, 7126, 2000, 9377, 1037, 24639, 6685, 14559, 7624, 1997, 8422, 2375, 3084, 2043, 2016, 6083, 2008, 2070, 2006, 1996, 5765, 2375, 4513, 4687, 2129, 9865, 2378, 8040, 22786, 9511, 4083, 2054, 2500, 2031, 3266, 2000, 10616, 2055, 1996, 6194, 1997, 13325, 1029, 1045, 2052, 3246, 2023, 2019, 8586, 23681, 5251, 24899, 1996, 2391, 1012, 2625, 14742, 1010, 2021, 2019, 2130, 6428, 6685, 2003, 1996, 2028, 11805, 2726, 3084, 2043, 2002, 9704, 5782, 2000, 2709, 2010, 2375, 3014, 2000, 7996, 1012, 2012, 1037, 6263, 1010, 1045, 1005, 1049, 11242, 2023, 10086, 1029, 2009, 17210, 2000, 2022, 28667, 5644, 18688, 2098, 1012, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
c50b2baa-27e3-46e9-b083-a785ce4fbea2,0,"[101, 12545, 1037, 2764, 2406, 5292, 3270, 3270, 1010, 2498, 2062, 2000, 2360, 6445, 1012, 19348, 1012, 14993, 1012, 3943, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"6b537da5-f89e-4b7e-b0c1-72c497e251bd",0,"[101, 8902, 24117, 1999, 11662, 2023, 2003, 5240, 2004, 2087, 2002, 5740, 2271, 2433, 1997, 16789, 1999, 11662, 1010, 3383, 2070, 5254, 1997, 2023, 1006, 2030, 2742, 1007, 2003, 10943, 2098, 1029, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"1860c199-d5b8-4a9d-b7d5-515e231a4bb9",0,"[101, 1000, 1000, 1000, 8240, 4021, 1000, 1000, 2950, 1000, 1000, 1996, 2896, 6403, 1997, 2859, 1005, 1055, 8675, 23102, 2314, 1000, 1000, 2004, 2092, 2004, 1000, 1000, 4420, 1000, 1000, 1012, 2021, 2108, 3563, 2003, 2986, 2205, 1012, 1045, 2074, 2179, 1037, 11091, 2005, 1037, 2062, 7721, 6064, 2817, 2011, 8691, 2917, 1010, 2738, 2084, 2256, 11416, 26910, 2015, 1998, 12143, 2061, 2521, 1012, 11091, 2005, 1000, 1000, 8038, 7677, 2072, 3226, 2001, 2716, 2000, 2900, 2011, 16836, 2013, 4420, 1010, 2040, 1999, 2735, 7637, 2037, 6147, 2000, 4643, 4021, 1013, 2148, 2859, 1012, 1000, 1000, 2384, 6064, 2817, 2011, 8691, 5577, 1996, 8038, 7677, 2072, 9230, 2013, 4420, 2241, 2006, 1996, 1051, 1011, 5034, 2100, 1006, 4805, 2629, 1007, 9165, 1998, 2060, 9165, 2007, 2485, 13321, 1006, 5292, 24759, 8649, 22107, 2015, 1051, 1011, 23290, 19317, 1998, 1051, 1011, 1049, 2683, 2629, 1007, 1012, 24964, 14621, 4570, 2008, 1000, 1000, 1996, 2972, 1051, 5292, 24759, 8649, 22107, 2038, 2042, 3818, 2000, 2031, 1037, 4643, 4004, 4761, 1012, 1000, 1000, 1006, 2037, 6210, 1997, 4643, 4021, 2950, 2670, 2859, 1007, 1012, 2059, 1044, 22571, 14573, 2229, 10057, 2008, 1000, 1000, 1996, 27602, 2015, 1997, 19061, 6617, 2013, 4643, 4021, 2036, 2716, 5292, 24759, 8649, 22107, 1051, 13321, 2015, 2000, 4420, 1998, 2776, 2000, 2900, 1012, 1000, 1000, 1999, 1996, 16228, 20423, 1010, 2009, 2163, 1000, 1000, 2057, 16599, 2008, 1996, 8038, 7677, 2072, 1061, 26874, 18855, 2013, 14491, 6617, 2008, 2018, 2037, 7321, 1999, 8252, 4021, 1010, 3383, 2183, 2067, 2000, 1996, 4761, 1997, 5237, 1999, 2023, 2555, 1012, 1000, 1000, 8691, 1005, 1055, 6064, 2817, 2003, 2241, 2006, 1037, 1000, 1000, 3795, 7099, 5031, 1997, 1028, 1016, 1010, 3156, 3767, 2013, 4464, 4004, 7080, 1010, 2164, 2416, 7080, 18925, 2013, 2408, 1996, 2887, 13888, 1012, 1000, 1000, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"335c820e-7ffa-4b8e-8926-05fb3c691248",0,"[101, 8489, 2246, 2012, 2023, 3720, 2055, 1020, 2706, 3283, 1011, 2172, 5301, 1012, 1033, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"925ad02a-8cb0-486a-b167-0390e4d01af5",0,"[101, 1000, 2383, 2056, 2008, 1010, 1045, 1005, 2310, 8184, 3718, 2026, 11186, 2241, 2006, 22330, 3207, 1005, 1055, 6040, 1010, 14223, 1037, 1000, 1000, 5227, 2005, 10465, 1000, 1000, 1045, 1005, 2310, 2356, 2005, 2006, 1996, 2831, 3931, 1012, 1045, 9075, 3087, 3752, 2023, 2000, 3789, 2061, 2057, 2035, 2113, 2054, 1996, 2451, 4122, 1012, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"27c3f8c7-443b-4e48-8888-f769449f36b1",0,"[101, 1000, 1027, 1034, 1035, 1034, 1027, 1045, 2074, 3427, 1996, 2972, 2186, 1010, 1998, 1045, 5993, 1010, 2023, 2972, 3720, 1998, 2195, 2060, 1999, 1996, 10514, 28114, 3148, 5292, 6820, 4048, 4790, 2024, 2035, 2013, 1037, 1000, 1000, 8307, 2040, 4282, 5292, 6820, 4048, 7714, 1000, 1000, 4066, 1997, 3193, 1012, 2061, 10047, 2183, 2000, 8081, 2009, 1012, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"48318295-6e64-4c70-84e4-759aaf095511",0,"[101, 1000, 2065, 2017, 2941, 2202, 1996, 2051, 2000, 2079, 1037, 2210, 2978, 1997, 2470, 2668, 11253, 11636, 1010, 2612, 1997, 8660, 2046, 2054, 2017, 23084, 2000, 2022, 2019, 3927, 2000, 7323, 2115, 2310, 13629, 5946, 2114, 2033, 1010, 2017, 1005, 1040, 2031, 11323, 2011, 2085, 2004, 2052, 2115, 11729, 11382, 7677, 8545, 9331, 2008, 1999, 2035, 9723, 1996, 17710, 14277, 2666, 1027, 1027, 2300, 3586, 1027, 1027, 2169, 21318, 28745, 2063, 1010, 2074, 2367, 3408, 1999, 2109, 1999, 2367, 3182, 2005, 1996, 2168, 9178, 1012, 2029, 2003, 2339, 1045, 8315, 11382, 7677, 8545, 9331, 2000, 3965, 2242, 11519, 2006, 1996, 2169, 21318, 28745, 2063, 1010, 2029, 1045, 11302, 2002, 1005, 2222, 2022, 4039, 2000, 2079, 1012, 24119, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"8bf28579-5f12-4dcd-ae4d-583dd1e48ed0",0,"[101, 7526, 2339, 1996, 10086, 2015, 2081, 2104, 2026, 5310, 18442, 13076, 12392, 2050, 5470, 2020, 16407, 1029, 2027, 4694, 1005, 1056, 3158, 9305, 22556, 1010, 2074, 8503, 2006, 2070, 3806, 2044, 1045, 5444, 2012, 2047, 2259, 14421, 6904, 2278, 1012, 1998, 3531, 2123, 1005, 1056, 6366, 1996, 23561, 2013, 1996, 2831, 3931, 2144, 1045, 1005, 1049, 3394, 2085, 1012, 6486, 1012, 16327, 1012, 4229, 1012, 2676, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"510a3f39-e054-40d5-8bb7-7a8316d087ef",1,"[101, 1057, 1054, 1037, 1056, 2860, 1030, 6616, 2125, 1057, 5637, 2879, 1012, 1057, 1054, 5437, 2100, 1012, 6616, 24471, 12954, 13433, 7361, 2666, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
b97a065b-b5c9-4400-b22b-630cd2fa6879,0,"[101, 1000, 4283, 1012, 1045, 2064, 2156, 2008, 20084, 4415, 3090, 16948, 3343, 2003, 2053, 3291, 2007, 2070, 2111, 1010, 2004, 2003, 2085, 2108, 8182, 6974, 1012, 5131, 2039, 2028, 2060, 15536, 3211, 2622, 28681, 6508, 1998, 2059, 5938, 1996, 2717, 1997, 1996, 2154, 2006, 2019, 2590, 3167, 9927, 4443, 1012, 2059, 1045, 1005, 2222, 2175, 2424, 2060, 10287, 1997, 2508, 20953, 2015, 1005, 17160, 6594, 1997, 1996, 2224, 1997, 1996, 2744, 1000, 1000, 3644, 9568, 1000, 1000, 2061, 2008, 1045, 2123, 1005, 1056, 2031, 2000, 2404, 2067, 2039, 1996, 17159, 4487, 18719, 16454, 2376, 3720, 2157, 2185, 2566, 2831, 1024, 3644, 1035, 9568, 1001, 1059, 2361, 1024, 1058, 1035, 1011, 1035, 13599, 1035, 3644, 1035, 7484, 1035, 3075, 1035, 1998, 1035, 4487, 18719, 16454, 1035, 2376, 1012, 8594, 5405, 2831, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
aa024d62-c19d-46c5-b398-17ff729030f1,0,"[101, 2002, 2232, 1010, 2009, 1005, 1055, 1037, 2978, 1997, 1037, 6100, 1997, 16948, 1024, 15536, 3211, 21572, 20614, 2658, 4843, 1010, 2021, 1045, 2245, 2009, 2298, 1037, 2978, 29369, 1998, 2488, 2008, 2126, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"5aec81da-537c-415c-9d71-74ae5222c795",0,"[101, 1045, 1005, 1049, 2025, 3158, 9305, 6026, 1045, 1005, 1049, 2074, 2383, 4569, 2158, 1010, 2017, 2031, 2053, 3168, 1997, 8562, 2065, 2017, 2228, 1045, 1005, 1049, 3158, 9305, 6026, 4933, 1012, 14380, 19362, 3723, 1012, 8917, 1027, 2023, 2609, 2085, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
